AnoMes,qtdCartoesEmitidos,qtdCartoesAtivos,qtdTransacoesNacionais,valorTransacoesNacionais,qtdTransacoesInternacionais,valorTransacoesInternacionais
2024-01,66625,12072,159365,1102043662.0,0,0.0
2024-01,423330,311204,6582112,139813291205.0,47376,2006947492.0
2024-01,59469,41925,1145334,105004359309.0,89820,12831829069.0
2024-01,22676154,12128360,320808678,3767131667116.0,1096514,22411606127.0
2024-01,184620,96660,3464355,53058308398.0,5366,126123371.0
2024-01,3605035,863471,36989554,214025363018.0,5448,86860599.0
2024-01,685207,571040,2395373,13892015965.0,27,1132218.0
2024-01,9378110,7153916,191081529,1832632996249.0,288616,4715385597.0
2024-01,75276509,18828449,232470043,2296205070191.0,581993,8903309361.0
2024-01,11241258,2415075,47178207,495030465202.0,15669,280018798.0
2024-01,7020535,3134297,55617003,1587569640246.0,886893,52446745346.0
2024-01,1835988,967252,27818081,155436042509.0,6810,110904033.0
2024-01,496,419,5209,431442582.0,41,1278743.0
2024-01,7059743,2831634,12632207,157575273959.0,147,1405159.0
2024-01,141059,31522,2247112,59295372711.0,0,0.0
2024-01,40187003,17933115,139507384,1578216756247.0,248416,4739253176.0
2024-01,440900,34174,333447,1399368736.0,0,0.0
2024-01,989310,412491,8961216,115680901627.0,0,0.0
2024-01,37057,25505,677102,9576129587.0,3209,115570883.0
2024-01,6470667,1249165,4271997,57128161345.0,0,0.0
2024-01,18037,15452,400409,5596443301.0,2172,95695947.0
2024-01,18,1,5,1140.0,0,0.0
2024-01,9,1,1,1.0,1,1.0
2024-01,33530,26770,593215,13478764335.0,12298,1472695823.0
2024-01,261849,261849,881141,1262253830.0,0,0.0
2024-01,801361,748641,14892013,262687151357.0,1,1.0
2024-01,9526066,2970311,51753862,589417300627.0,27087,399789903.0
2024-01,852724,194800,1244387,11471318987.0,225,3327934.0
2024-01,685994,179243,4748694,23550319435.0,1686,88531359.0
2024-01,3703782,2320596,32859253,179600412332.0,68077,213168793.0
2024-01,85387,72412,29448,141396195.0,0,0.0
2024-01,40672790,13064075,478673863,3124066582393.0,61996,1502012532.0
2024-01,3926261,1535248,39400516,380917809986.0,0,0.0
2024-01,526519,321865,7872642,55944382259.0,1532,65864578.0
2024-01,425724,332417,13289459,35159212145.0,410032,23605089051.0
2024-01,164028358,40877036,1043262738,6528120280257.0,29597,599165359.0
2024-01,4102524,2233,11985,47075012.0,2,12503.0
2024-01,16105337,4010687,57992418,33228334907.0,1464,24427249.0
2024-01,1307424,741504,17490959,28492228511.0,82248,2295540676.0
2024-01,1298726,491251,10853034,66929315769.0,25866,616738833.0
2024-01,3507806,2123509,72669562,812763395591.0,59548,226610055.0
2024-01,5547008,1562198,18927019,238408549107.0,42129,796791696.0
2024-01,357165,33273,146119,1113690906.0,0,0.0
2024-01,1,1,4,434.0,0,0.0
2024-01,761173,97610,3121513,12694101762.0,0,0.0
2024-01,16942490,157531,1115200,5373759841.0,0,0.0
2024-01,2909,396,22531,101492739.0,0,0.0
2024-01,2916230,1721092,44903497,1337743885254.0,484073,40833562778.0
2024-01,4382003,1559146,22430957,128879255226.0,99365,781997076.0
2024-01,11168979,689593,6912011,33367811587.0,53857,750487767.0
2024-01,12557528,3820781,29414612,337161084107.0,48087,658462165.0
2024-01,11881770,195919,3002680,38028558812.0,371,39990836.0
2024-01,6453032,4666086,358848982,6774073783271.0,7312102,389475945639.0
2024-01,322608,297055,23510632,589288675929.0,442526,2429070265.0
2024-01,14711,4621,13355,40838803.0,0,0.0
2024-01,399,16,50,762426.0,1,1.0
2024-01,1994709,1161853,45816590,394039592081.0,797,16916443.0
2024-01,144033,90123,386491,4346434298.0,0,0.0
2024-01,4718484,4250225,71602600,1155372034018.0,53471,1106963015.0
2024-01,1745374,177742,4640200,65488508916.0,443244,11750850777.0
2024-01,4914515,1693840,26987938,71721438101.0,0,0.0
2024-01,1093698,14570,14446,50900197.0,17404,6180.0
2024-01,4833,84,501,1969931.0,0,0.0
2024-01,32,8,3,1677.0,0,0.0
2024-01,6195101,401849,3976919,50401398855.0,1286,11808552.0
2024-01,347535,143520,4503184,28964517727.0,0,0.0
2024-01,1509503,1320018,10574925,60775136348.0,42,292672.0
2024-01,6876312,2207788,31462384,30699002256.0,32469,81110961.0
2024-01,10416591,5178670,133488249,785777127199.0,1641,24270698.0
2024-01,3237032,1889606,44988533,810481139199.0,65692,2884788553.0
2024-01,434564,304030,9987963,7677185649.0,30,807871.0
2024-01,9136938,1784241,1624867,42187077925.0,0,0.0
2024-01,7709580,5028041,276942084,5181259717705.0,4462587,236260465901.0
2024-01,207464482,38589347,883921616,5100336490667.0,0,0.0
2024-01,41340,22688,537025,1578348748.0,7398,359968373.0
2024-01,17797,5783,566,22539991.0,0,0.0
2024-01,81290,39951,915460,17490768434.0,0,0.0
2024-01,2234262,154077,1254628,6082412365.0,4575,32842268.0
2024-01,5618973,825466,7334448,319994652102.0,294096,34438516996.0
2024-01,57818456,30607469,1249419892,4404879343698.0,0,0.0
2024-01,744380,744379,987567281,213294009606.0,0,0.0
2024-01,958594,542069,17377329,157591809231.0,937,22842615.0
2024-01,2203028,1002354,10218218,216221792381.0,174283,16808611819.0
2024-01,24596,19702,1813213,53756519396.0,50958,3418759714.0
2024-01,325162,228302,7748643,138445391885.0,65618,3320443978.0
2024-01,1004105,183709,888598,6106674626.0,0,0.0
2024-01,523822,478581,18128104,284989098455.0,186072,6466910826.0
2024-01,14026453,7650212,215387655,1371017764761.0,5063,6113642.0
2024-01,10203,8077,541927,16850940612.0,13425,895021095.0
2024-01,17797,5783,184,1671381.0,0,0.0
2024-01,269300,231426,12940562,301277067591.0,40987,2443697998.0
2024-01,89063389,47011287,1141090903,1009837805016.0,5980538,74718745108.0
2024-01,13987304,11614298,108185186,1140216430369.0,212676,340803244.0
2024-01,22238740,6984888,144356560,427374132034.0,0,0.0
2024-01,664339,298065,2946710,51005727818.0,0,0.0
2024-01,8646754,6289341,273996173,4088499490924.0,2116220,71062101467.0
2024-01,31745,47,95,1687833.0,0,0.0
2024-01,28589,11983,140346,9489120812.0,687,66494629.0
2024-01,540954,335507,7796185,285585496379.0,15798,958312578.0
2024-01,8781931,3613582,51513027,670227879465.0,121876,2450217335.0
2024-01,20232746,14250415,528036940,6495961082076.0,3790749,82370156174.0
2024-01,146175,16144,249399,1506866235.0,0,0.0
2024-01,1037146,809060,25766768,420471155325.0,264895,9049255757.0
2024-01,20214179,7449290,84443890,935056863329.0,86346,1218350761.0
2024-01,1015973,500472,399249,6626592611.0,0,0.0
2024-01,541138,320405,11057641,219006704496.0,103465,4174672393.0
2024-01,251548,181777,8472346,172247722712.0,26838,1250722519.0
2024-02,2,2,375,1679674.0,0,0.0
2024-02,341064,329588,1377996,816317098.0,0,0.0
2024-02,78318128,18256730,238880339,2412477981976.0,608578,9487846192.0
2024-02,8641378,6320263,279764956,409528784728.0,2086008,72183560044.0
2024-02,2134080,144156,1994848,10843403922.0,5012,42170925.0
2024-02,168582,91781,429980,4923118787.0,0,0.0
2024-02,23660,8316,566,22539991.0,0,0.0
2024-02,3146577,1768185,47361532,1413621841096.0,526561,44424990917.0
2024-02,663861,295470,3014071,53373352322.0,0,0.0
2024-02,184301,123397,3502656,52635673382.0,5467,140494546.0
2024-02,8563,231,1519,713437.0,0,0.0
2024-02,308367,7938,162666,2215839624.0,1507,2938601.0
2024-02,27204784,7510652,154924006,457617879952.0,0,0.0
2024-02,1565886,1341818,12622484,78918670591.0,104,577078.0
2024-02,1095155,14960,9082,33642502.0,199,1383783.0
2024-02,58914,42201,1284689,110346001084.0,114427,16302597297.0
2024-02,14908036,13031313,128402322,1365628808892.0,256301,4049224577.0
2024-02,38813247,308784,800572,7377061927.0,5269,121510652.0
2024-02,354158,316927,25386050,622647346927.0,474197,25742608333.0
2024-02,496722,447125,18315977,286156327603.0,182769,6448950883.0
2024-02,11,3,1,1.0,1,1.0
2024-02,1170783,904798,28070663,447837801156.0,288503,9799570312.0
2024-02,5660226,554759,8117782,358993366153.0,388320,44660259974.0
2024-02,1348576,99469,2649744,10742452506.0,1,630.0
2024-02,31516726,12634933,228618660,2345841232744.0,696387,12624137992.0
2024-02,60318579,30695205,1305232639,4552941281019.0,0,0.0
2024-02,174781226,42712377,1110242848,6852816530775.0,27423,543398912.0
2024-02,658358,365254,7086460,309442729158.0,407376,38043973877.0
2024-02,23660,8316,566,22539991.0,0,0.0
2024-02,40298766,12752740,476050925,3095872513798.0,51539,111269563.0
2024-02,14380998,989134,6954089,3274170255.0,51228,750133465.0
2024-02,3843060,2250936,75886202,832699756451.0,74392,2760467747.0
2024-02,3894245,888244,40821795,232755287219.0,4287,78672674.0
2024-02,6443239,2062675,15263403,109210153063.0,0,0.0
2024-02,145807,30023,2272862,61555503877.0,0,0.0
2024-02,90425923,45804351,1136085142,10177200970266.0,6024512,77418681433.0
2024-02,42068,21935,515925,14882302924.0,6839,32799744.0
2024-02,28540,23071,2288971,6828580246.0,75342,4101560875.0
2024-02,901002,466261,14495373,103637474249.0,4557,206721205.0
2024-02,1981457,728906,27026383,303615100521.0,3208,70252251.0
2024-02,4715046,4214210,73576318,1190161013986.0,65828,1370855217.0
2024-02,261863,223376,12596567,290904745624.0,37987,1969857021.0
2024-02,17036,14289,386225,5272453597.0,2304,97552877.0
2024-02,3927035,2044984,32997256,188916721871.0,43116,276757933.0
2024-02,30,5,5,1787.0,0,0.0
2024-02,270120,248100,8812158,174550490979.0,26127,1170396506.0
2024-02,1779234,582170,10597683,62976332423.0,11982,352981975.0
2024-02,708942,182247,4928489,24080372412.0,1529,87610068.0
2024-02,41257237,21593880,150583966,1641768430258.0,277721,4975118427.0
2024-02,14716,4633,13656,46660478.0,0,0.0
2024-02,36397,9769,111194,15805606298.0,178,7050727.0
2024-02,4113858,1644000,38453436,391445908865.0,0,0.0
2024-02,504568,388580,15757149,422744853344.0,373129,36588864124.0
2024-02,252307,23870,323750,1899456634.0,0,0.0
2024-02,451,383,4567,402065538.0,36,671689.0
2024-02,1948655,1132993,45730362,387777506431.0,884,17611232.0
2024-02,315511,195772,7637368,131737260051.0,60512,3166562431.0
2024-02,1095365,1069178,1141273092,213168710982.0,0,0.0
2024-02,6770,0,1427,11081601.0,0,0.0
2024-02,525980,341125,7914035,303177028137.0,16144,1029363167.0
2024-02,5093738,1903489,25640498,155972148204.0,136660,1192148783.0
2024-02,35545,20900,666487,9160121586.0,2930,100414585.0
2024-02,1911322,1002426,32635533,182928021387.0,8247,174798186.0
2024-02,1806222,172732,4719529,67340260093.0,456644,11851390488.0
2024-02,28306,11255,133229,10947659622.0,857,82851758.0
2024-02,441373,30517,309539,1254185663.0,0,0.0
2024-02,6223997,402681,4074251,51729912829.0,1393,14426646.0
2024-02,5536281,1519593,18970601,243451243923.0,39485,670097946.0
2024-02,1310589,732524,17695482,280746079778.0,99769,2775783534.0
2024-02,21424220,14989033,550415591,6722956108604.0,3757401,83186420937.0
2024-02,7080947,2682131,11983348,14564104252.0,2069,19739148.0
2024-02,503101,196710,6165254,39485969291.0,0,0.0
2024-02,3137258,1933287,45533039,808564569096.0,61505,2770450078.0
2024-02,13931411,7608396,220304640,1390325157971.0,4869,5388771.0
2024-02,3692755,1320,7507,29745267.0,0,0.0
2024-02,66231372,42596281,909420978,4601900688418.0,38913,732471302.0
2024-02,31745,40,52,1147926.0,0,0.0
2024-02,68105009,14374131,202959206,856926131247.0,1920004,28030635219.0
2024-02,428,428,1983,212088649.0,130,135266596.0
2024-02,7395531,3238644,59301638,1731795901347.0,959683,59480398735.0
2024-02,1144484,540729,367705,6245869415.0,0,0.0
2024-02,12795,10206,736220,22964265061.0,22542,1223144954.0
2024-02,8308992,5399906,299628810,5530228309157.0,4830717,251594200474.0
2024-02,7130821,5169399,387180452,7466505448204.0,7541594,390724708531.0
2024-02,461871,426888,11787897,203686732867.0,1,1.0
2024-02,17903154,145491,1127109,5811533802.0,0,0.0
2024-02,9534700,7168478,193680913,1849612769349.0,304931,533388679.0
2024-02,11311387,2449566,51595389,535852931049.0,16683,279470884.0
2024-02,398,15,92,884256.0,1,1.0
2024-02,298979,269081,757253,1073002260.0,0,0.0
2024-02,9056047,3575179,54308546,684728128823.0,137860,2881048597.0
2024-02,10410868,5087609,134632076,78946263404.0,1728,23091565.0
2024-02,847854,171231,1187454,1102117813.0,634,3157912.0
2024-02,9587399,4330983,143992667,662384336011.0,0,0.0
2024-02,9,1,1,1.0,1,1.0
2024-02,3938650,2794442,13498406,5473763299.0,0,0.0
2024-02,1007410,403496,9128410,11700000000.0,0,0.0
2024-02,2162916,375765,5834066,34854599525.0,35136,574325185.0
2024-02,176757,143810,2011591,23420512483.0,0,0.0
2024-02,33283,25617,574776,12779304768.0,10826,1239082878.0
2024-02,6574505,1816694,23293485,210403450995.0,18761,120927387.0
2024-02,470241,369048,15190478,395704130655.0,438115,24583807832.0
2024-02,91889,91668,1000194,18365115995.0,0,0.0
2024-02,427463,297322,10136146,77662891216.0,8,513118.0
2024-02,559417,34184,587481,502454564.0,908,25716.0
2024-02,29398,20109,604273,42189526842.0,27343,4453301345.0
2024-02,667957,555503,3021897,17234204515.0,15,595647.0
2024-02,16716665,3954387,58537127,341238685966.0,1106,17204502.0
2024-02,26522361,7666478,60105572,308887480638.0,104610,1614047816.0
2024-02,2763,28,374,1326357.0,0,0.0
2024-02,2078,312,7305,51331472.0,0,0.0
2024-02,11889984,220083,2880974,36863209892.0,334,19410319.0
2024-02,6729631,1302874,4336770,59363074147.0,0,0.0
2024-02,102830,15997,187727,1240846938.0,0,0.0
2024-02,9329163,1678212,1902109,54597458009.0,0,0.0
2024-02,707,281,407,7632933.0,0,0.0
2024-02,20920199,7403427,87709904,980840526292.0,92212,1314392991.0
2024-02,358649,46216,107613,865775284.0,0,0.0
2024-02,203348580,36332069,849552411,4914905513221.0,0,0.0
2024-02,9750700,3373192,52441349,607693928805.0,22534,307155687.0
2024-02,571476,332368,11744885,227857442708.0,140240,5634091019.0
2024-02,23274252,12651092,331050583,3834411114165.0,1123447,23191316008.0
2024-02,481775,338178,7269056,150073922223.0,76512,277655701.0
2024-02,1062531,246932,865814,7364425928.0,0,0.0
2024-02,2868434,898660,13665847,218662959901.0,178212,16087939498.0
2024-02,547983,330578,8311374,58630703327.0,1124,6053726.0
2024-02,1015968,583957,19485069,173919027956.0,932,1806863.0
2024-02,2024059,450298,15759342,101695322291.0,64,2760541.0
2024-02,12822680,3937793,30927460,367484648753.0,49860,657209376.0
2024-03,1682123,559847,10272164,62236674166.0,8387,195428319.0
2024-03,8643479,6273035,284849440,4201475474492.0,2227013,75360751914.0
2024-03,308460,10128,115553,1742484598.0,1488,15510943.0
2024-03,658048,536200,2095262,11650628461.0,2,91341.0
2024-03,22027,9333,88,1093897.0,0,0.0
2024-03,1290252,87782,2283998,9346755772.0,0,0.0
2024-03,5829416,2108953,30076459,181894920874.0,200404,164995951.0
2024-03,91851842,45394495,1132232948,1027806907479.0,6170537,81174742043.0
2024-03,9762,5516,8084,51281410.0,0,0.0
2024-03,21779528,7390968,89110807,1016020933207.0,112455,1689605462.0
2024-03,9538504,1576844,1952911,51785366337.0,0,0.0
2024-03,34407,24692,640257,9146399998.0,3102,113287214.0
2024-03,11881338,210077,2760412,35301754664.0,205,12156398.0
2024-03,495769,389063,15655210,421033753754.0,396443,41190211833.0
2024-03,1179474,693473,23049753,204903637033.0,909,16243668.0
2024-03,11431082,2398075,53382208,559344018185.0,19419,332996178.0
2024-03,46315696,24423009,162338011,1715807953761.0,401422,6142674322.0
2024-03,915143,447611,14433409,103621638227.0,3734,179919402.0
2024-03,184445478,45464319,1195125915,731194774108.0,32514,707478547.0
2024-03,31409,21245,657636,45686492875.0,29106,477903784.0
2024-03,4022253,940899,44443758,253500632369.0,3357,6186139.0
2024-03,3048550,969545,28195895,158649363915.0,9228,173667825.0
2024-03,2628785,1745531,45379000,824639254178.0,63501,2954049818.0
2024-03,1095377,15092,14167,6581426.0,361,1914647.0
2024-03,4021576,1958250,15971467,91419699696.0,39666,194549132.0
2024-03,1079074,1031284,1181296526,128095923346.0,0,0.0
2024-03,2108524,1501557,15943698,9869666552.0,140,1058248.0
2024-03,11,1,1,1.0,1,1.0
2024-03,39347493,215959,615663,652225371.0,5856,124785742.0
2024-03,391934,380107,1513055,9115888021.0,0,0.0
2024-03,1495852,172352,4795436,70950546233.0,473468,12583940777.0
2024-03,707,431,228,4338428.0,0,0.0
2024-03,39028,11365,138164,10549503227.0,704,70580322.0
2024-03,67781162,43498183,926697804,4642416656356.0,24975,51094122.0
2024-03,2194556,84360,2194402,12215389374.0,4476,30572469.0
2024-03,42940,21665,530356,15714583796.0,7309,345918314.0
2024-03,15029,118,750,4122525.0,0,0.0
2024-03,2215653,781,4610,19293043.0,0,0.0
2024-03,75182514,15427560,220174567,917855521642.0,2114559,2907692332.0
2024-03,36096,29433,2722889,87769013143.0,139101,7879541702.0
2024-03,9980660,4459153,156200593,723943167331.0,0,0.0
2024-03,296380,277375,7506658,129350575538.0,1,1.0
2024-03,7830628,3369019,64900222,1881271720153.0,1068111,63453935723.0
2024-03,30,2,6,26478.0,0,0.0
2024-03,262096,29895,414015,2365373898.0,0,0.0
2024-03,17206962,3858818,57769757,35962597317.0,14507,327363472.0
2024-03,7090896,2526257,10810025,136393145035.0,1972,18148465.0
2024-03,9194063,3229316,55826923,669943329693.0,16115,270199162.0
2024-03,6256396,402779,4041892,52075964045.0,2327,20930328.0
2024-03,3215232,1783436,49022618,1503462338116.0,564762,4689779432.0
2024-03,4127695,1666862,39298519,395894362385.0,0,0.0
2024-03,7079449,1380694,4494538,62146134105.0,0,0.0
2024-03,18555762,102515,1025858,4816399948.0,0,0.0
2024-03,33012657,12081556,233428752,2403393101875.0,779559,14163191255.0
2024-03,281164,210177,9740731,19833808518.0,28327,1273776238.0
2024-03,2230894,794448,29462173,323833360573.0,3827,88099971.0
2024-03,82272788,18896587,253394484,2546366467928.0,678157,1065684134.0
2024-03,34623,27341,598852,13156116555.0,16376,1744855487.0
2024-03,31745,364,54,1148174.0,0,0.0
2024-03,9806956,7274071,199561546,1914466195121.0,346949,6109526084.0
2024-03,14129891,856989,6078279,29017801417.0,48152,616335675.0
2024-03,621045,33316,598710,493646426.0,48,3404.0
2024-03,456569,313150,7947880,316085396547.0,20515,1128420694.0
2024-03,1049958,236893,846227,7055707782.0,0,0.0
2024-03,844035,150276,1117818,1034148398.0,311,2943873.0
2024-03,381012,343686,28215247,720476155394.0,559310,31228173101.0
2024-03,172826,108753,490541,5315314689.0,0,0.0
2024-03,741164,183730,5099014,24969040661.0,1136,82689257.0
2024-03,39769971,12379747,476294959,3097873156115.0,40849,986504165.0
2024-03,1225524,954697,30663790,48898944132.0,311824,10544144879.0
2024-03,526584,358497,7817740,165772725205.0,138608,5409405113.0
2024-03,3833787,40,4,24552.0,0,0.0
2024-03,3940827,2295667,80306838,875627620027.0,81658,297906557.0
2024-03,9298072,3563168,53904602,666908111378.0,173279,3905962448.0
2024-03,62547790,30857753,1337192906,4674829159964.0,1,1.0
2024-03,165,165,2161,145144198.0,257,1027351299.0
2024-03,24906,9289,107103,14426899394.0,181,9126345.0
2024-03,6770,0,999,7897958.0,0,0.0
2024-03,18464634,16316708,144244920,1609727333433.0,293393,4635093723.0
2024-03,256085,216436,12693794,299358571815.0,37386,1920485937.0
2024-03,13086818,3898570,31248806,366789302278.0,61106,791862962.0
2024-03,29688,19238,966838,33263798566.0,42619,2512763748.0
